"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","IHW_pvalue"
"GPR146_crovir-transcript-1581",75.2595151132051,-1.56940395080657,0.238456021046003,-6.58152368693514,4.65651303706642e-11,4.4093823732132e-08,3.52999898375395e-08
"MMRN1_crovir-transcript-4342",91.0793116266015,3.37029799813381,0.512143367721464,6.58077056260307,4.68016324677671e-11,4.4093823732132e-08,3.57020023646311e-08
"HMGCR_crovir-transcript-15704",1215.35060700961,-0.787246746972297,0.120820761713652,-6.51582340490528,7.22919857560975e-11,6.13716441116975e-08,7.00799400968891e-08
"PLEKHS1_crovir-transcript-10491",892.031516061099,0.877466441403345,0.134758186013991,6.51141475971072,7.44462703401941e-11,6.13716441116975e-08,2.34081573055362e-07
"WISP2_crovir-transcript-6533",147.202566016069,1.54073431862891,0.248512383259921,6.19982915305047,5.65244857158657e-10,4.38563509760158e-07,3.27676131461339e-07
"DUOX2_crovir-transcript-11171",500.747903336656,-16.5784945464366,2.73423994290495,-6.06329177124926,1.33363410350382e-09,8.79531691260769e-07,1.07735545311159e-06
"LOC103060553_crovir-transcript-15163",1421272.99296634,-24.9443507981548,4.08263720315233,-6.10986221819918,9.97171903512749e-10,7.30705411518509e-07,1.28683578053911e-06
"SLC38A2_crovir-transcript-11799",459.75064832485,-1.08907271850627,0.179379618872346,-6.07132920313149,1.26855833776721e-09,8.79531691260769e-07,6.57632627923235e-06
"RFK_crovir-transcript-15449",2333.79880171358,-0.51595120663441,0.0907785165109166,-5.68362677057367,1.31867893850846e-08,7.90607963587573e-06,7.93078356783974e-06
"LOC103064636_crovir-transcript-10432",134.520640067476,14.4131417014812,2.55953534910545,5.63115555583889,1.79006181251045e-08,9.44436612280512e-06,8.68970344239966e-06
"MGP_crovir-transcript-12025",2282.93550835772,2.42266666894416,0.428259151285588,5.6570108581955,1.54032022195688e-08,8.465343219838e-06,8.70888593350183e-06
"Venom_crovir-transcript-SVMP_1",23062.0814372829,-1.33230582712602,0.234997916533963,-5.66943676257432,1.43267717029694e-08,8.21609212009419e-06,8.70888593350183e-06
"INSIG2_crovir-transcript-1775",4134.40870893549,-1.00739392636046,0.175825980497003,-5.72949414820771,1.00730564043424e-08,6.32683876063221e-06,9.87934047246386e-06
"HDLBP_crovir-transcript-10709",7450.20559076277,-0.451329155934766,0.0812750397830702,-5.55310901279656,2.80632939528301e-08,1.42367248937626e-05,1.3632064126e-05
"SLC38A10_crovir-transcript-14352",109.167891951531,-1.02816535816351,0.192599842121014,-5.33834995315051,9.37962842468844e-08,4.58212218228298e-05,3.88090434384293e-05
"OLFML3_crovir-transcript-6351",143.681807071854,1.6799740103363,0.320879474352987,5.23552967581912,1.64512388303572e-07,7.48247724732454e-05,5.21634615015067e-05
"EGFL8_crovir-transcript-13134",111.510701499383,2.39263477591323,0.45644128430524,5.24193331800631,1.58902799276257e-07,7.48247724732454e-05,5.85184963600728e-05
"NRAP_crovir-transcript-10487",216.154451008497,13.9487035944156,2.70968761102318,5.14771648867248,2.63676610707504e-07,0.000108684202975999,6.14305327955465e-05
"VEGFA_crovir-transcript-9439",7556.1038069843,-0.753540845197744,0.148838139690414,-5.06282090575121,4.13097890204881e-07,0.000160257681523599,0.000180823183121805
"CLEC3B_crovir-transcript-2173",462.017654856885,1.17609555705862,0.228800369419325,5.14026948489395,2.74344709720956e-07,0.000109654749127861,0.000279489792854222
"TTC27_crovir-transcript-9501",207.200830511283,-0.720562348088468,0.14822846291489,-4.86116049454148,1.16699588846838e-06,0.000394683994074306,0.000281011262723609
"LUM_crovir-transcript-11947",93.7892820986466,1.91779975023497,0.392981168132687,4.88013143059172,1.06015165564982e-06,0.000388427787167252,0.000307288415707035
"Venom_crovir-transcript-SVMP_3",866.165227411095,-1.33262554568155,0.257887864908793,-5.16746123805733,2.37295158904512e-07,0.000100965262772597,0.000341086946190624
"NFASC_crovir-transcript-6274",14.4108830362185,5.90646398966448,1.21474739233117,4.86229814276828,1.16030679998183e-06,0.000394683994074306,0.000360065412217238
"C1R_crovir-transcript-15097",346.709810889266,1.3481412732297,0.27697561926613,4.86736441569012,1.13096370711219e-06,0.000394683994074306,0.000444469302026926
"NEDD9_crovir-transcript-5326",414.543239332336,-1.06362596601214,0.204081628329418,-5.21176734387523,1.87050039841999e-07,8.22396675171989e-05,0.00051036056813143
"TRIM50_crovir-transcript-9862",923.878700942742,15.0794505105904,3.08995807718641,4.8801472815842,1.06006644970098e-06,0.000388427787167252,0.000666461671945664
"MBP_crovir-transcript-5262",91.1030488683139,2.83085669584167,0.608986318055795,4.64847339243885,3.34400747209103e-06,0.00098016574570846,0.00078576433409886
"CDH11_crovir-transcript-11582",66.0787183349744,1.75029034999903,0.38129431720502,4.59039191254956,4.42414516100298e-06,0.00126857553638325,0.00103809521035156
"RANGAP1_crovir-transcript-12067",674.800208379522,-0.408975782849431,0.0875554964701161,-4.67104635731259,2.99669293512463e-06,0.000941104281292712,0.00103809521035156
"CAB39_crovir-transcript-10731",2343.54432069935,-0.683908318654036,0.146672761052908,-4.6628175112033,3.11909323181694e-06,0.000956763714596869,0.00105476261282228
"ZNF541_crovir-transcript-15923",50.9094472188105,3.03208357460481,0.664569150433038,4.56248017626019,5.05528680500385e-06,0.00141870708421278,0.00128352458521686
"TOP2A_crovir-transcript-2561",70.1657000133066,3.2637660016283,0.722659855617873,4.51632393339158,6.29223872203875e-06,0.00169376793354472,0.00137800180582361
"DDX3X_crovir-transcript-3594",5090.18817993282,-0.252594596551394,0.0539241281738805,-4.68425925657793,2.80974189481098e-06,0.000903914526647728,0.00149766710538695
"CIRBP_crovir-transcript-6685",3287.73765126299,-0.363578323145456,0.0800391051896432,-4.54250859356811,5.55887297142505e-06,0.00152753196860618,0.00151310205056995
"DHCR24_crovir-transcript-5989",951.248110298568,-0.968465370770368,0.204442760937321,-4.7370978866172,2.16800462656838e-06,0.000714899525610922,0.00227228725298291
"LOC103061380_crovir-transcript-12551",33.3099528030716,3.01811641381276,0.688620896165622,4.38284175025509,1.17141204358808e-05,0.00302959310880918,0.0023379484370823
"GPR180_crovir-transcript-3278",1804.75258854588,-0.431310399624815,0.0970097090538838,-4.44605394481954,8.74619941703863e-06,0.00230724740621479,0.00254357294855391
"RGS16_crovir-transcript-5603",67.2761152437685,5.14184598643253,1.18576007674675,4.3363291506151,1.44881941965503e-05,0.00360564681985845,0.00287956679650049
"LOC103056707_crovir-transcript-11710",1030.67751038933,-0.757634382585109,0.162756436280671,-4.65501948739268,3.23950065904833e-06,0.000971113947564715,0.00313414434213358
"COLEC12_crovir-transcript-5182",90.7761965283097,1.64213089132379,0.384908055080545,4.26629391006161,1.98746916956108e-05,0.0047663124266383,0.00416489000597559
"FAP_crovir-transcript-8255",35.7956120339822,1.62372433630273,0.396228747025025,4.0979468261554,4.16831000704285e-05,0.00886774338595084,0.00416489000597559
"LOC103058653_crovir-transcript-15151",63.0901577259292,-1.51773705042545,0.361774375714214,-4.19525857084029,2.72560472480763e-05,0.00601208755838651,0.0048837935096022
"SC5D_crovir-transcript-12675",1736.35444893474,-0.408825074567062,0.0964674904158979,-4.23795698223831,2.25562973259077e-05,0.00517388354325094,0.00493331558901002
"PRODH2_crovir-transcript-2813",1917.33894191714,13.7923956444605,3.25597461631052,4.23602677225084,2.2750966300876e-05,0.00517388354325094,0.00493331558901002
"DGCR8_crovir-transcript-4165",399.73021947561,-0.390113325007379,0.0918078641909583,-4.24923647277048,2.14500388570133e-05,0.00505225022364296,0.00493331558901002
"UBE2T_crovir-transcript-6400",76.2734689302441,1.069038988252,0.254927248499416,4.19350616516952,2.74675608095553e-05,0.00601208755838651,0.00493331558901002
"UBA1_crovir-transcript-14765",3954.82895780112,-0.287111694400247,0.0657049202757712,-4.36971376261026,1.24409503256722e-05,0.0031556948999157,0.00508404049768438
"GATA1_crovir-transcript-14789",14.8643648776891,-2.14186142098731,0.541047057864609,-3.95873406915982,7.53480748260705e-05,0.0134302852291334,0.00666468473512661
"FMO3_crovir-transcript-5626",61.9103501464077,2.08140613089579,0.511132087769799,4.07214921680519,4.65813209181967e-05,0.00975250195096848,0.00761558351368532
"TMEM119_crovir-transcript-16436",42.9597878760037,1.47646976767887,0.364674400794556,4.04873433523693,5.14953576917506e-05,0.0104252523369416,0.00805535415765721
"NT5C2_crovir-transcript-12960",35.349885311607,1.75660184868614,0.434756238576184,4.04042930916636,5.335344548148e-05,0.0105034618791152,0.00815274428412931
"LOC103060823_crovir-transcript-13247",102.082839373732,-0.821061481519771,0.202946428527702,-4.04570549714157,5.21657812159323e-05,0.0104252523369416,0.00857100931862846
"PLP1_crovir-transcript-16155",35.8203161697863,1.93865326117296,0.504857930824486,3.83999763657656,0.000123035494817826,0.0193195021029419,0.00976244932583962
"GREB1L_crovir-transcript-5177",77.7626139350765,-1.62071296067405,0.408891937660112,-3.96367062150599,7.38060690589025e-05,0.0134302852291334,0.00976244932583962
"CDKN2C_crovir-transcript-6037",220.232829955201,1.11499854365555,0.277497956907725,4.01804235274538,5.86836511830087e-05,0.011217932740636,0.00976244932583962
"LYSMD2_crovir-transcript-15311",498.019696463032,-0.584854561212776,0.139558666425521,-4.19074340700225,2.78041956832128e-05,0.00601208755838651,0.00988025017372423
"uknown_crovir-transcript-9898",153.348545984358,1.86469223073315,0.473380701864664,3.93909642574795,8.1789056096864e-05,0.0141947059199689,0.0103734443902926
"LOC103063522_crovir-transcript-3639",18.1520115230762,4.72238045720136,1.19816230640085,3.94135288013433,8.10233243911113e-05,0.0141947059199689,0.0111602271342902
"GAL3ST1_crovir-transcript-16312",16.6288821164782,2.34257772602769,0.599815675079022,3.90549601045199,9.4032309836648e-05,0.0158423324268032,0.0115949915087765
"SUCO_crovir-transcript-5569",322.536894421123,-0.625289422882081,0.15561649892362,-4.01814349511222,5.86584735088171e-05,0.011217932740636,0.0116843006548188
"uknown_crovir-transcript-7467",76.6242701546908,-1.23131244201427,0.315453366662273,-3.90331051160576,9.48858424349852e-05,0.0158423324268032,0.0126365001692251
"LOC103058276_crovir-transcript-12021",157.331743968209,2.52642995697792,0.651735278317937,3.87646647500559,0.000105984405170898,0.0171262799730286,0.0129729512123641
"STX16_crovir-transcript-6611",200.075760119124,-0.594086681078637,0.154923098815793,-3.83471984242336,0.000125707494254589,0.019506845284918,0.0129729512123641
"SLC39A10_crovir-transcript-8423",1027.12760517039,-0.911435311447893,0.211452535394251,-4.31035414046245,1.6299330866274e-05,0.00398126248381766,0.0129729512123641
"CANX_crovir-transcript-13858",7780.93837674844,-0.221117059277885,0.0566325390111667,-3.9044171979343,9.44527229249656e-05,0.0158423324268032,0.0152938280392491
"UBN2_crovir-transcript-12045",102.991972272768,-0.857922648295583,0.227413222379952,-3.77252755718048,0.000161602111236794,0.0245003660599231,0.0201593742977757
"Venom_crovir-transcript-PLA2_K",1153.55332115147,-0.68926743994956,0.172911566572086,-3.98624252624655,6.71278977891446e-05,0.0125352457851907,0.0205740483213039
"TUBB4B_crovir-transcript-14947",1459.03927602127,0.388884266654938,0.102299719601231,3.80142065071952,0.000143868813925513,0.0220654611125293,0.0224325150264043
"LOC103067498_crovir-transcript-3181",22.6596511938956,2.78982412825809,0.742700316601633,3.75632548673664,0.000172426410088048,0.0258443676029699,0.0234909728222754
"TMEM2_crovir-transcript-15436",242.341667592564,0.594471721947904,0.163754703243374,3.63025739214582,0.00028313872850462,0.0389020815518327,0.0267847953053116
"ANGPTL5_crovir-transcript-4031",46.2509130278325,1.88710548402315,0.507359758983733,3.71946227624186,0.000199647361659973,0.0286233554379896,0.0267847953053116
"C1S_crovir-transcript-15100",534.044343022673,1.04909067836338,0.269648960255388,3.89057935684147,0.000100005164081561,0.0164883514279473,0.0288476338236222
"INCENP_crovir-transcript-9205",24.509688465548,3.44376256766511,0.947872710319164,3.63314876583538,0.000279983483150879,0.0389020815518327,0.0289041224119227
"uknown_crovir-transcript-11986",176.666664276241,1.41840263392695,0.398579484149607,3.55864436162136,0.000372773881914125,0.048204779435758,0.0292289845909644
"LOC103049655_crovir-transcript-1254",388.501672317495,-0.524407154932122,0.140466688055264,-3.73332042060964,0.000188971941720088,0.0276948879031995,0.0292289845909644
"FAM20A_crovir-transcript-14394",115.169120304858,1.12090456147966,0.309142321398514,3.62585283182469,0.000288009353433341,0.0391633337297502,0.0304159685147401
"LOC103049078_crovir-transcript-2604",162.336987914635,-1.60104234991719,0.443330615872019,-3.61139585807306,0.000304553379654305,0.0409903987514315,0.0317640215207179
"LOC103049256_crovir-transcript-4060",224.356790252381,0.486653213298944,0.138030672839888,3.52568891599512,0.000422382801060287,0.0525587655281621,0.0317640215207179
"KIFAP3_crovir-transcript-5621",178.281011656875,0.805803141653792,0.226209037331204,3.56220578611975,0.000367751936713561,0.0480262182698204,0.0317640215207179
"CUL2_crovir-transcript-1812",708.341750407728,-0.55901506733015,0.137806096336853,-4.05653365264549,4.9806389014979e-05,0.0102647854860558,0.0325696687667926
"LHX8_crovir-transcript-5900",12.299244654056,2.70751822677197,0.698651126985327,3.87535083276095,0.000106471187095401,0.0171262799730286,0.0362032154285963
"ZMYND11_crovir-transcript-1796",80.2108235323307,-1.44681972247976,0.405297450089823,-3.5697725760651,0.000357291278477085,0.0471267196311276,0.037064309977857
"SREBF2_crovir-transcript-12065",1862.35803374678,-0.539951770550018,0.148709325632159,-3.63092071230032,0.00028241194148418,0.0389020815518327,0.0410655726250848
"DAO_crovir-transcript-16432",78.5534391860107,1.51388706422639,0.406576326000289,3.72350028128621,0.000196479642024396,0.0284787525088107,0.0410655726250848
"LOC103062700_crovir-transcript-4839",875.95443294818,-1.51861487546059,0.38108123811603,-3.98501611616527,6.74755459248323e-05,0.0125352457851907,0.0410655726250848
"LOC103062376_crovir-transcript-6259",275.850372835208,0.744249176525299,0.215960388122056,3.44623003781909,0.000568466229370214,0.0653162146585265,0.0410655726250848
"uknown_crovir-transcript-7168",1084.03157127134,0.695300262450219,0.191363236895588,3.63340563072515,0.000279704775722992,0.0389020815518327,0.0410655726250848
"ZNF207_crovir-transcript-14504",1033.24097935247,-0.432782398673421,0.109244035377564,-3.96161124200198,7.44456831118489e-05,0.0134302852291334,0.0443864673546087
"COL4A2_crovir-transcript-8610",204.881603915159,1.03607566353796,0.298008618401488,3.47666342368032,0.00050769471566668,0.0603287684652569,0.0443864673546087
"CPEB4_crovir-transcript-13967",135.13233520481,-1.14765388625934,0.329841845602798,-3.47940657487517,0.000502525551486628,0.0602573820373511,0.0458570368622046
"COL8A1_crovir-transcript-3843",81.6837682240999,1.39905770518379,0.397280852927769,3.52158352176654,0.00042897750976657,0.0528804986338416,0.0460799769309022
"ZBTB12_crovir-transcript-13123",167.23555113956,3.02053581983443,0.894024065418517,3.37858446620275,0.000728600459993003,0.0781320330675423,0.0484991437399165
"PTK2_crovir-transcript-4779",285.390801371883,-0.478529509112544,0.142101530000327,-3.36751834488653,0.000758479800578259,0.0787743981860413,0.0495443540810715
"LOC103065327_crovir-transcript-9689",127.005118466728,0.992100668306019,0.286592642784855,3.46171017743393,0.000536754830872586,0.0632124662429411,0.0495443540810715
"KITLG_crovir-transcript-11941",263.65381605732,-1.36771473538817,0.408223406132508,-3.3504074358348,0.000806927736205189,0.081247151454553,0.0512714839620963
"NSDHL_crovir-transcript-120",238.760579149308,-0.955824865884388,0.285187304234425,-3.35156878196336,0.000803550750068578,0.081247151454553,0.0512714839620963
"NR2F1_crovir-transcript-15630",25.5274087592877,2.45454560005852,0.748235864412705,3.2804436632894,0.00103643961572811,0.095598870849327,0.0512714839620963
"DDX43_crovir-transcript-8908",18.5523417928515,-2.11421030084002,0.618151819270762,-3.42021204974235,0.000625723402636644,0.0692402920947757,0.0551290797983527
"CPEB4_crovir-transcript-13966",91.2021071982651,-1.09903130627497,0.31895259144103,-3.44575129899255,0.000569474199069791,0.0653162146585265,0.0568024539515023
"NAV1_crovir-transcript-6389",33.3575296626778,1.93922863620914,0.563751171817731,3.43986626219577,0.000582001701617914,0.0661776072787956,0.0575382805442762
"ZBED4_crovir-transcript-11707",286.977486697649,-0.662167118209531,0.193285882935244,-3.42584315084913,0.000612894198936299,0.0685091057963541,0.060060885091773
"LOC103054952_crovir-transcript-9248",208.657297031999,-0.809912221099309,0.243518659427837,-3.32587335607978,0.000881419666895884,0.086760637360871,0.0609050405406771
"NPY_crovir-transcript-2036",90.4607319893282,2.08839326010947,0.619133739729475,3.37308908576356,0.000743298995420463,0.0784329099967673,0.0631484457776827
"COL1A1_crovir-transcript-2681",724.381045522783,1.97538557471646,0.514267861307929,3.8411608489251,0.00012245383779606,0.0193195021029419,0.0636499069484605
"ARID1A_crovir-transcript-954",71.9936590569983,-0.803025758704663,0.238284587896963,-3.37002810711325,0.000751605168429122,0.0786799378696835,0.0645640589427325
"UBXN10_crovir-transcript-1170",17.4769616607364,1.81191635321819,0.568503403903893,3.18716887317793,0.00143672862479671,0.118687985057019,0.0651425969871723
"LOC103058801_crovir-transcript-12976",95.5242384294565,1.35247658591429,0.401919498751973,3.36504347291922,0.000765315998027554,0.0788634219842456,0.0675483943028238
"PROSER3_crovir-transcript-864",59.4930834516133,0.978125902861976,0.291916412700919,3.35070540848318,0.000806060031466956,0.081247151454553,0.0675483943028238
"LOC103062214_crovir-transcript-12947",175.685239413436,3.01808525870269,0.894514908576714,3.37399100871873,0.00074086787586203,0.0784329099967673,0.0678409626653619
"LOC103057483_crovir-transcript-2524",16.7094549106105,-1.97671280220251,0.560656403740854,-3.52571162839368,0.000422346581703669,0.0525587655281621,0.0687863241123629
"FDFT1_crovir-transcript-9837",863.31547322772,-0.804792824483349,0.225005666547819,-3.57676691805586,0.000347870091311237,0.0463475404484365,0.0687863241123629
"ANKRD26_crovir-transcript-11758",123.576294411777,-0.703874826183728,0.212509929485208,-3.3121973542075,0.000925662205749897,0.0897756212782437,0.0696029398519717
"LOC103051361_crovir-transcript-13798",978.051849227864,-0.700334664618398,0.204282308730903,-3.42826879610478,0.000607443696407198,0.0684801910735978,0.070101984287378
"ATP6V0A1_crovir-transcript-12211",39.4870478110649,-1.32978235647204,0.404275210430171,-3.28929976947406,0.00100436990449695,0.0947867239405912,0.0702127198625252
"COL4A1_crovir-transcript-8538",275.805308213234,0.932316623544176,0.290110449752995,3.21366094995188,0.0013105432468163,0.112520816128553,0.0706467701467607
"LOC103056997_crovir-transcript-16148",16.7447751281279,3.34965374748844,1.0143586399938,3.30223809944469,0.000959166134080397,0.0923459949527039,0.0727152413656532
"SLC38A1_crovir-transcript-11798",53.124296972148,-1.00598073642857,0.304938387494594,-3.29896391429696,0.000970423851324758,0.0927528304273446,0.0756660711832882
"MORN5_crovir-transcript-1344",8.77615723015015,4.52419512861596,1.20588048418279,3.75177738420898,0.00017558534285912,0.0260221423855258,0.0765629271221661
"Venom_crovir-transcript-PLA2_B1",165291.682525026,-0.497815945869146,0.141004553820507,-3.53049552217191,0.000414782036430168,0.0525587655281621,0.0770464626064733
"ATP7A_crovir-transcript-15",25.4938659250927,-2.86234561270223,0.876384471575346,-3.26608435628374,0.00109045760071601,0.0985146284482474,0.0801822920994894
"RFC5_crovir-transcript-9154",221.254505170738,0.419977988527047,0.133090031272828,3.15559313128504,0.00160172121949999,0.127269294489186,0.0835441529069882
"GIGYF2_crovir-transcript-10640",557.561260137645,-0.34951587790089,0.10500349455997,-3.32861186540104,0.000872799459822697,0.0865580817673788,0.0864483540033837
"KIAA1614_crovir-transcript-5586",47.2920903750424,2.01535601877358,0.584458553547861,3.44824454452704,0.000564242925829697,0.0653162146585265,0.0864483540033837
"LOC103050487_crovir-transcript-8573",23395.0824247924,-0.423818593315924,0.121409561839837,-3.49081725436934,0.000481545510011817,0.0582714245601456,0.0864483540033837
"MRC1_crovir-transcript-1918",30.0797947228006,1.9052886104009,0.557364788331024,3.41838711431,0.000629934423910013,0.0692402920947757,0.091498717172719
"THOC6_crovir-transcript-3007",156.88446536049,-0.533456894430554,0.167597236448584,-3.18296951509824,0.0014577296117693,0.118687985057019,0.0931082154155091
"LOC103050915_crovir-transcript-13246",57.3919925373272,1.0175661334792,0.316517222675233,3.21488393231382,0.00130497275537764,0.112520816128553,0.0944836112043925
"SMOC1_crovir-transcript-7430",40.5530587134329,2.61078053284143,0.807371775510818,3.23367822858263,0.00122207057205963,0.108181951982997,0.0968251641854678
"LOC103067849_crovir-transcript-11936",244.35640337943,-0.385647007729402,0.123389714487208,-3.12543885308513,0.00177539976189136,0.13814417541966,0.0987249471934777
"LOC107326761_crovir-transcript-9451",163.920935573142,1.7183232127778,0.54132495440825,3.17429152080416,0.00150202749692697,0.121281873059739,0.0987249471934777
"SRPK1_crovir-transcript-6195",252.764074177454,-0.707068123010653,0.220413173441614,-3.20792134140725,0.0013369805978982,0.113043423629983,0.103722668460662
"NUP153_crovir-transcript-5319",376.460961562733,-0.381596927790148,0.109063027327894,-3.49886608816469,0.000467241180518587,0.0570639923244459,0.105049127690631
"KAZALD1_crovir-transcript-10546",38.2488170766392,1.78639873843599,0.600709154697872,2.97381640427049,0.00294120998775784,0.194947536374502,0.105796684570117
"CREB3L2_crovir-transcript-12236",1636.89782566729,-0.939493510069215,0.288960115149627,-3.25129130566249,0.00114882082435183,0.103081269885718,0.105796684570117
"EFNA1_crovir-transcript-14432",438.377712459744,-0.609101813956423,0.178555568539157,-3.41127313440716,0.000646602843164771,0.0704850537301102,0.105796684570117
"LOC103058783_crovir-transcript-5448",96.3169488408094,-0.728171638188151,0.228730755507151,-3.18353181920647,0.0014549012174166,0.118687985057019,0.105796684570117
"FAM120A_crovir-transcript-8477",10339.9329463703,-0.289975826084465,0.0887294128183193,-3.26809134506743,0.00108275414117402,0.0984932904971401,0.105796684570117
"LOC103053683_crovir-transcript-1941",35.2891218579338,1.15404701731609,0.389726575442574,2.96117095942342,0.00306471770212196,0.197815656209858,0.109509252536563
"SPATA6_crovir-transcript-6047",54.847923911651,1.18666242086605,0.381723733771479,3.10869436684398,0.0018791599804943,0.143260204333946,0.109760479080255
"SLC4A1_crovir-transcript-2510",95.6757470939148,-1.28614932540443,0.417022737059289,-3.084122785424,0.00204153319247194,0.149599015603916,0.118465213513097
"UPF1_crovir-transcript-6739",1233.34413937462,-0.282124004685195,0.0876446459038926,-3.21895310062134,0.00128659526371055,0.112385374359882,0.121483152707108
"LOC103049936_crovir-transcript-1268",80.6454385966492,2.37112167170158,0.772506825593475,3.06938604701645,0.00214499217745172,0.152932144976152,0.121728867889207
"MAPK1_crovir-transcript-4178",272.018198388296,-0.662566509877628,0.221138736736669,-2.9961576142429,0.00273405077205381,0.183896213818993,0.121728867889207
"PLK1_crovir-transcript-486",22.5122438692973,2.29720872230806,0.732449890053947,3.13633567770604,0.00171073273961994,0.135117154704114,0.121728867889207
"Venom_crovir-transcript-SVSP_2",2770.4188243954,-0.364086630645595,0.114138233435418,-3.18987441532118,0.00142334631193892,0.118687985057019,0.122240838546885
"WDPCP_crovir-transcript-8622",42.0583903315944,1.18554342506801,0.383987138303016,3.08745608070983,0.00201877600452843,0.149369932232083,0.125126160704751
"uknown_crovir-transcript-13167",26.5571789220436,2.96498843484784,0.902235832510315,3.28626765642667,0.00101524490435965,0.0949722006276861,0.126399015751225
"BBS5_crovir-transcript-8289",38.8026206333712,1.04604220830453,0.360882445574454,2.89856772234915,0.00374871341460731,0.212212574844079,0.126399015751225
"FAP_crovir-transcript-8254",21.9334204241835,1.93220348883057,0.588498407837392,3.28327734297704,0.00102607664314701,0.095309513543022,0.126959012870428
"SSUH2_crovir-transcript-13401",27.7721478526166,2.214528268498,0.720810018574096,3.0722773150112,0.00212432269335308,0.152281610463734,0.127454216630545
"COL1A2_crovir-transcript-1954",673.085943489911,1.7546692360227,0.552975001951977,3.17314386695385,0.00150797779998462,0.121281873059739,0.132894139817563
"TMEM67_crovir-transcript-4971",65.5367433204215,0.834979455652303,0.27575271677785,3.02800083135707,0.00246177410069472,0.171803176656949,0.132894139817563
"SENP6_crovir-transcript-8944",735.08154810884,-0.445542972852172,0.13429877352397,-3.31755057147003,0.000908104746366298,0.0887251970708998,0.134132664949469
"ARHGAP11A_crovir-transcript-7317",26.3811359063549,1.28148634183418,0.448278529809347,2.85868328866696,0.00425403271904119,0.22778920896096,0.1374426878817
"LOC103060682_crovir-transcript-9150",137.766764104742,5.80557477385667,1.92822548101216,3.01083811567993,0.00260527709525371,0.177131983950497,0.137679876128082
"VWA5B1_crovir-transcript-1174",35.4376387909191,1.89497601843012,0.583481479853372,3.24770551227491,0.00116339613214402,0.103683749884998,0.137987472819701
"SLC6A9_crovir-transcript-6116",210.446767952957,-0.754289947339493,0.257715151217378,-2.92683586423393,0.00342429546458799,0.205302078081435,0.138986696790661
"LOC103062131_crovir-transcript-16139",250.452670585917,0.901838140927213,0.303875437040915,2.96778887332636,0.00299950281642107,0.197207150225591,0.139386753861967
"LOC103067319_crovir-transcript-13813",199.961407462622,-0.979921825565272,0.335409637554435,-2.92156728921135,0.00348275034377699,0.205997654862864,0.139715574555759
"VIM_crovir-transcript-1905",12149.1509984307,1.1220336710026,0.362498565016719,3.0952775522045,0.00196628803207692,0.147893953894148,0.143548069312964
"CELSR3_crovir-transcript-13471",159.342301895924,-0.900135777085203,0.294653724268755,-3.0548936020377,0.00225140377352231,0.159655998778276,0.144549039389045
"PCLAF_crovir-transcript-11211",34.3838879853897,2.22524933328773,0.788841099977288,2.82090947511711,0.00478877141677165,0.239784112437031,0.147646563683658
"FBLN5_crovir-transcript-7157",38.922921742277,1.59516121705092,0.569208925472979,2.80241778662454,0.0050721142197803,0.243277042032372,0.155494002327517
