"X1","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","IHW_pvalue","t_ID","Human","type"
"MTREX_crovir-transcript-15788",1140.13836015966,1.13485190745745,0.159543199752421,7.11313242569107,1.13438337688466e-12,1.10833457341546e-10,1.01241008279666e-10,"crovir-transcript-15788","NP_056175.3","Nonvenom"
"RHOV_crovir-transcript-7305",106.24750580476,-3.9640524072565,0.560036876876716,-7.07819890247892,1.46040018226842e-12,1.39584626116815e-10,1.05866414965793e-10,"crovir-transcript-7305","NP_598378.3","Nonvenom"
"CCDC69_crovir-transcript-13810",255.15891619033,-5.2619050066995,0.750328143386079,-7.01280506813137,2.33586798590593e-12,2.16972526296474e-10,2.63116466372116e-10,"crovir-transcript-13810","NP_056436.2","Nonvenom"
"EDC4_crovir-transcript-11557",828.633409354745,1.3272708759236,0.19044934452984,6.96915433970235,3.18851754177274e-12,2.86098954938656e-10,2.67604704321944e-10,"crovir-transcript-11557","NP_055144.3","Nonvenom"
"SIK3_crovir-transcript-13096",280.101698786952,0.860800285777204,0.123407947603905,6.97524189074161,3.05344987712175e-12,2.77758647443006e-10,3.36878822584514e-10,"crovir-transcript-13096","XP_005271538.1","Nonvenom"
"LOC103054836_crovir-transcript-5628",974.138009316817,1.05434659606959,0.15615670866884,6.75184950462508,1.45972249518334e-11,1.19588445412847e-09,1.07989552743944e-09,"crovir-transcript-5628","XP_016866764.1","Nonvenom"
"CFAP99_crovir-transcript-3289",70.3271022122301,3.40969864946102,0.511809122214107,6.66205134193491,2.70031653380362e-11,2.11750752229418e-09,1.83455642104115e-09,"crovir-transcript-3289","XP_024309814.1","Nonvenom"
"DPY19L1_crovir-transcript-2231",141.197988124972,-1.62382161917373,0.243846253445297,-6.65920265835869,2.75317089872295e-11,2.13613671495034e-09,1.85946218558149e-09,"crovir-transcript-2231","XP_011513547.1","Nonvenom"
"C3_crovir-transcript-2488",272.529033901822,-8.54101642145049,1.28354749418916,-6.65422702324391,2.84792793811404e-11,2.18396334323978e-09,2.03045667191018e-09,"crovir-transcript-2488","NP_000055.2","Nonvenom"
"FCHSD2_crovir-transcript-4447",68.6029545779899,2.25234332497184,0.341412634869591,6.59712938225664,4.19194923021043e-11,3.08892795231707e-09,2.13638900033591e-09,"crovir-transcript-4447","NP_055639.2","Nonvenom"
"LOC103060487_crovir-transcript-13314",33.5792663327064,4.82320972541339,0.724058132773449,6.66135701968909,2.71310668133219e-11,2.11750752229418e-09,2.70054913838683e-09,"crovir-transcript-13314","XP_006713076.1","Nonvenom"
"MGEA5_crovir-transcript-10557",507.100007232569,-1.43910363351324,0.219775413607347,-6.54806472613153,5.82874581892528e-11,4.20115613943303e-09,3.83982996152456e-09,"crovir-transcript-10557","NP_036347.1","Nonvenom"
"LOC103052048_crovir-transcript-820",11.876717092506,7.50435881688357,1.13890634060574,6.58909213982625,4.42524108480165e-11,3.24271832825187e-09,7.35884041340609e-09,"crovir-transcript-820","NP_001854.1","Nonvenom"
"PIGR_crovir-transcript-6314",1081.41491354809,-13.4933313966687,2.09857198661081,-6.42976818653735,1.27798692637792e-10,8.73401427923562e-09,8.60204663163178e-09,"crovir-transcript-6314","NP_002635.2","Nonvenom"
"LYPLA2_crovir-transcript-1010",1094.72176338614,1.4632570512734,0.228264334226928,6.41036216292424,1.45174355605762e-10,9.87035953835054e-09,9.12994401184029e-09,"crovir-transcript-1010","XP_024308564.1","Nonvenom"
"LOC103068271_crovir-transcript-10729",149.620907183426,2.51118351292341,0.393462591407256,6.38226750843561,1.74484811974938e-10,1.14500232335793e-08,1.01180201836832e-08,"crovir-transcript-10729","NP_061115.2","Nonvenom"
"TAF4B_crovir-transcript-5152",98.6897321648121,-2.15462431523097,0.338486693705322,-6.3654623809429,1.94702292513946e-10,1.26863176858587e-08,1.10668187589021e-08,"crovir-transcript-5152","NP_001280654.1","Nonvenom"
"GOLGA2_crovir-transcript-1540",558.145742088963,0.730565917829713,0.114930042958372,6.3566139803352,2.0624941846915e-10,1.32703894127224e-08,1.2303693412045e-08,"crovir-transcript-1540","XP_005251987.1","Nonvenom"
"LOC103059297_crovir-transcript-10212",294.62620311341,-0.794794243860652,0.125006844147864,-6.35800582982905,2.0438971605031e-10,1.32151978171745e-08,1.445010879304e-08,"crovir-transcript-10212","XP_016871767.1","Nonvenom"
"LOC103060510_crovir-transcript-11192",1039.03539019399,-10.2266886214235,1.61572602414484,-6.32946951933652,2.46005481753165e-10,1.56000591554051e-08,1.445010879304e-08,"crovir-transcript-11192","NP_000558.2","Nonvenom"
"LOC103067332_crovir-transcript-606",74.755562111523,2.72700198212081,0.435655580300594,6.2595364444528,3.86123494246514e-10,2.27364682549622e-08,1.53932842014795e-08,"crovir-transcript-606","NP_000822.2","Nonvenom"
"SRSF6_crovir-transcript-6487",2060.2001998248,0.955417678404945,0.151240631292117,6.31720239622369,2.66340671211302e-10,1.67287307298908e-08,1.54137017427069e-08,"crovir-transcript-6487","NP_006266.2","Nonvenom"
"ORC3_crovir-transcript-8972",424.155587289021,0.726230729060656,0.115055258032697,6.3120168645771,2.75422204280718e-10,1.70632272290486e-08,1.54137017427069e-08,"crovir-transcript-8972","NP_862820.1","Nonvenom"
"ARRDC3_crovir-transcript-15632",1210.93628565874,1.27943055624734,0.205187710587793,6.23541513564436,4.50581570990347e-10,2.58398735711421e-08,2.37783165975327e-08,"crovir-transcript-15632","NP_065852.1","Nonvenom"
"MGAT4B_crovir-transcript-13852",1412.7640109887,1.94565558948537,0.312326573990148,6.22955506036046,4.67761741387132e-10,2.67089929389449e-08,2.44180941430287e-08,"crovir-transcript-13852","XP_024310115.1","Nonvenom"
"HSPH1_crovir-transcript-4506",127.515857930511,2.60626938254041,0.421884112379243,6.1776902852354,6.50461560676915e-10,3.66649059202073e-08,2.71465671065313e-08,"crovir-transcript-4506","NP_001304310.1","Nonvenom"
"GPATCH1_crovir-transcript-11533",277.844879027463,0.769377342959478,0.123884872489191,6.21042204347112,5.28424862271485e-10,2.99138366238665e-08,3.33505294877121e-08,"crovir-transcript-11533","NP_060495.2","Nonvenom"
"CNKSR1_crovir-transcript-968",462.030259894836,-0.851204211155405,0.137804902358314,-6.17687902671375,6.53811305384211e-10,3.66968983745436e-08,4.05676164428981e-08,"crovir-transcript-968","NP_001284576.1","Nonvenom"
"CASTOR1_crovir-transcript-16268",448.322092938953,-1.25155189361266,0.205798221373844,-6.0814514588984,1.19099424084629e-09,6.41192409663781e-08,5.86677283752457e-08,"crovir-transcript-16268","NP_001032755.1","Nonvenom"
"NAIP_crovir-transcript-15688",109.663216947674,-3.96435783568775,0.653844443260957,-6.06315137575548,1.33479925917967e-09,7.1318897733781e-08,6.25536958974963e-08,"crovir-transcript-15688","NP_001333799.1","Nonvenom"
"WBP11_crovir-transcript-12026",1059.92867930297,0.661751312362011,0.109183339060591,6.06091843367033,1.3534645996757e-09,7.19846696359777e-08,6.64153026001724e-08,"crovir-transcript-12026","NP_057396.1","Nonvenom"
"LOC103060682_crovir-transcript-9155",837.458809230583,-6.673395942183,1.10737709207414,-6.0263084634373,1.67746892613043e-09,8.64289653736734e-08,8.00547745677287e-08,"crovir-transcript-9155","NP_009059.1","Nonvenom"
"FAM107A_crovir-transcript-14858",630.084432271093,0.755885526772585,0.126147271643027,5.99208779490372,2.07164027093181e-09,1.04693238212991e-07,9.28449334727088e-08,"crovir-transcript-14858","NP_001269643.1","Nonvenom"
"C3_crovir-transcript-2493",336.66103709208,-8.31905141407114,1.38799585217539,-5.99357080284698,2.05282726189889e-09,1.04141506094025e-07,9.37836972888421e-08,"crovir-transcript-2493","NP_000055.2","Nonvenom"
"LOC103057134_crovir-transcript-3146",20223.6569967248,-7.32472757680549,1.22837302082086,-5.96295054731076,2.47723413356746e-09,1.23767872052102e-07,1.13831148117725e-07,"crovir-transcript-3146","NP_001171597.1","Nonvenom"
"LOC107326668_crovir-transcript-4626",92.8467037375859,-2.78119957798107,0.4717424647807,-5.89558877061018,3.73347726411939e-09,1.79724690196112e-07,1.31544120360278e-07,"crovir-transcript-4626","NP_006501.1","Nonvenom"
"DUSP22_crovir-transcript-5363",66.4721076878619,-2.70498483286932,0.462334408588568,-5.85071061686108,4.89477203426796e-09,2.28943415361682e-07,1.50492385125786e-07,"crovir-transcript-5363","XP_016883143.1","Nonvenom"
"NCOA3_crovir-transcript-6549",642.883205121989,0.966556845256924,0.163911612366216,5.89681738409975,3.70579595200541e-09,1.79045599292862e-07,1.63090996320818e-07,"crovir-transcript-6549","NP_858045.1","Nonvenom"
"F5_crovir-transcript-3864",46.3198730173192,-2.47059049765085,0.419824101939219,-5.8848229204538,3.9848040052137e-09,1.89745721403497e-07,1.66370902804806e-07,"crovir-transcript-3864","NP_000121.2","Nonvenom"
"AP5M1_crovir-transcript-6944",407.702908913123,-0.878930649647263,0.14939004081627,-5.88346214275575,4.01772026603237e-09,1.90624929168946e-07,1.71014925668713e-07,"crovir-transcript-6944","XP_011535242.1","Nonvenom"
"LOC103060404_crovir-transcript-375",255.424890664261,-1.07292997406064,0.180842280604328,-5.9329597618167,2.97521786428066e-09,1.46977991123079e-07,2.3250778231532e-07,"crovir-transcript-375","NP_064710.4","Nonvenom"
"C3_crovir-transcript-14979",152.937675206346,-11.151247188369,1.92813448403182,-5.78343848975268,7.3188957052919e-09,3.35195258169445e-07,2.44765129738544e-07,"crovir-transcript-14979","NP_000055.2","Nonvenom"
"C3_crovir-transcript-14980",91.2744312768887,-8.84192130650596,1.53401955892013,-5.76389085464478,8.21965825091225e-09,3.72568014878119e-07,3.28832675748538e-07,"crovir-transcript-14980","NP_000055.2","Nonvenom"
"ENOX2_crovir-transcript-164",437.712688581091,1.30007750583153,0.225680079081277,5.76071007739817,8.37608069368978e-09,3.78357891608795e-07,3.40546910032312e-07,"crovir-transcript-164","XP_011529546.1","Nonvenom"
"ANXA3_crovir-transcript-4286",13.4853146290651,-7.12539491314592,1.20757627836016,-5.90057542602769,3.622359708521e-09,1.75657810865412e-07,3.68145802433646e-07,"crovir-transcript-4286","NP_005130.1","Nonvenom"
"TWISTNB_crovir-transcript-2010",350.46441485136,0.966858490483777,0.169255339484316,5.71242534167361,1.11377283936324e-08,4.92975293664469e-07,4.42154717416725e-07,"crovir-transcript-2010","NP_001002926.1","Nonvenom"
"LOC103061285_crovir-transcript-13474",5120.41308627478,-7.09884404583494,1.24679799344245,-5.69366014636806,1.24344474364141e-08,5.46701205621006e-07,5.04766842359497e-07,"crovir-transcript-13474","NP_001171597.1","Nonvenom"
"LOC103066515_crovir-transcript-7935",70.0630654900375,1.78891546119655,0.317727216579297,5.630350086015,1.79844201448781e-08,7.55460196531661e-07,5.28376006051185e-07,"crovir-transcript-7935","NP_113645.1","Nonvenom"
"LOC103061285_crovir-transcript-13479",4060.39910652584,-7.00818960735071,1.23363729435917,-5.68091580839503,1.33975418264722e-08,5.81294660168316e-07,5.38763844387002e-07,"crovir-transcript-13479","NP_001171597.1","Nonvenom"
"IRF1_crovir-transcript-13915",392.21255691768,-4.59833099452968,0.814224532184622,-5.64749748105971,1.62800220343944e-08,6.92688679463427e-07,6.28621425722805e-07,"crovir-transcript-13915","NP_002189.1","Nonvenom"
"HIP1_crovir-transcript-9864",136.500402205812,-1.66289881378369,0.297096876004829,-5.59716021300967,2.17891335116342e-08,8.89779167239798e-07,6.88142015863383e-07,"crovir-transcript-9864","NP_005329.3","Nonvenom"
"LOC103063951_crovir-transcript-3702",233.133587856965,0.900813969147709,0.160360739959219,5.61742212823906,1.93827481574758e-08,8.01437141683717e-07,7.52179421641856e-07,"crovir-transcript-3702","NP_067077.1","Nonvenom"
"DDX31_crovir-transcript-1489",134.923518421782,-1.14057899717206,0.206465079319054,-5.52431917752787,3.307656871365e-08,1.29076905719835e-06,9.54712119650956e-07,"crovir-transcript-1489","NP_073616.6","Nonvenom"
"LOC103061385_crovir-transcript-10810",166.223635105281,-2.58617173267423,0.471548850527005,-5.48441954589416,4.14829220175424e-08,1.5588596621407e-06,1.21170616688924e-06,"crovir-transcript-10810","XP_011510737.1","Nonvenom"
"SCOC_crovir-transcript-4484",557.30190987482,0.844122934904484,0.153183511848604,5.51053389961939,3.57746900148203e-08,1.37170977120779e-06,1.2540547075972e-06,"crovir-transcript-4484","NP_001146956.1","Nonvenom"
"PRPSAP1_crovir-transcript-6239",425.428049769239,-0.958716507600889,0.174365722951103,-5.49830833362668,3.83452019554995e-08,1.45755969392806e-06,1.33041710259673e-06,"crovir-transcript-6239","NP_002757.2","Nonvenom"
"FAAH2_crovir-transcript-142",129.297368962942,-1.52956961249831,0.280836084763962,-5.4464853182378,5.1374841591099e-08,1.89283285080055e-06,1.39400385923348e-06,"crovir-transcript-142","NP_777572.2","Nonvenom"
"FAM46B_crovir-transcript-953",1630.58307707533,3.23181035735259,0.591487141856404,5.46387254879192,4.65858067432608e-08,1.72603031163935e-06,1.57798426693492e-06,"crovir-transcript-953","NP_060103.2","Nonvenom"
"LOC103058445_crovir-transcript-6231",333.136054103781,-1.20429596783286,0.219911059345984,-5.47628651062134,4.34344229080582e-08,1.62294628373169e-06,1.67868965796747e-06,"crovir-transcript-6231","NP_038474.2","Nonvenom"
"RAB10_crovir-transcript-9890",2121.28725574096,0.596111521221142,0.109580210354613,5.43995598559321,5.32937361428017e-08,1.95806233906282e-06,1.80184419586088e-06,"crovir-transcript-9890","NP_057215.3","Nonvenom"
"LIN54_crovir-transcript-4301",48.0096389745933,-2.01155273326527,0.370584624657291,-5.42805232441985,5.69723391687306e-08,2.07587059015347e-06,1.81704068739812e-06,"crovir-transcript-4301","NP_919258.2","Nonvenom"
"PITX1_crovir-transcript-13885",150.549917127025,4.45525545098674,0.826480116236781,5.3906383994728,7.02078205705453e-08,2.53709905020683e-06,1.93145762706884e-06,"crovir-transcript-13885","NP_002644.4","Nonvenom"
"TYMS_crovir-transcript-5179",37.9298462790501,-3.59633334168277,0.655285793659276,-5.48819061313686,4.06071742930285e-08,1.53031036835727e-06,1.97629912558806e-06,"crovir-transcript-5179","NP_001062.1","Nonvenom"
"NUP88_crovir-transcript-9994",427.373498993756,0.949766028970781,0.176629071235309,5.37717841309079,7.56621893998769e-08,2.68998457731638e-06,2.44778384849352e-06,"crovir-transcript-9994","NP_001307582.1","Nonvenom"
"KMT5C_crovir-transcript-2877",65.2465825191641,-1.9520254089617,0.369327632131033,-5.28534893990588,1.25465369655225e-07,4.22165363712352e-06,2.73744107512895e-06,"crovir-transcript-2877","NP_116090.2","Nonvenom"
"TTC28_crovir-transcript-16471",3206.38488936544,1.03530531382027,0.193979110731069,5.33720002075689,9.43928910325177e-08,3.30249929103159e-06,3.00330281955451e-06,"crovir-transcript-16471","NP_001138890.1","Nonvenom"
"JOSD2_crovir-transcript-2729",498.451655174338,0.798712900655033,0.149268289783065,5.35085450376515,8.75398843502523e-08,3.08730233844874e-06,3.37875268908839e-06,"crovir-transcript-2729","NP_001257568.1","Nonvenom"
"CPEB4_crovir-transcript-13966",91.2021071982651,-1.5240968668612,0.287639399721369,-5.29863735057702,1.16670096453293e-07,3.99708720056866e-06,3.49754962199431e-06,"crovir-transcript-13966","NP_085130.2","Nonvenom"
"TBC1D1_crovir-transcript-3255",987.312038886528,-0.800501131648623,0.151158586792372,-5.29577014865967,1.18515838342168e-07,4.02372750396535e-06,3.73793817310263e-06,"crovir-transcript-3255","NP_055647.2","Nonvenom"
"LOC103060682_crovir-transcript-13477",310.444827097197,-7.52798205316233,1.42811258970993,-5.27128050505555,1.35475235335257e-07,4.53532577175644e-06,4.1474297774675e-06,"crovir-transcript-13477","NP_009059.1","Nonvenom"
"SENP2_crovir-transcript-10657",609.116234709058,0.740525208050814,0.140684228710807,5.26374004276661,1.41154000558566e-07,4.70156885698861e-06,4.34216348029256e-06,"crovir-transcript-10657","NP_067640.2","Nonvenom"
"RNF135_crovir-transcript-14516",97.3354559632392,-1.44652082820531,0.277533426657885,-5.21205984311375,1.86755280359897e-07,6.02274363801233e-06,4.441964746721e-06,"crovir-transcript-14516","NP_115698.3","Nonvenom"
"NFKBIZ_crovir-transcript-3830",428.791877141052,-2.08249714570813,0.397155514071944,-5.24353073776257,1.57532550737561e-07,5.19463586057109e-06,4.63289993893488e-06,"crovir-transcript-3830","NP_113607.1","Nonvenom"
"RASSF5_crovir-transcript-6303",251.808379504666,-1.61785845023784,0.302758032957085,-5.34373418414687,9.10510627545185e-08,3.19405190886197e-06,5.19283139525823e-06,"crovir-transcript-6303","NP_872604.1","Nonvenom"
"LOC103063768_crovir-transcript-2268",77.5096526495757,-1.1764733829713,0.228734897899826,-5.14339260765768,2.69820921808407e-07,8.39372160059643e-06,5.41087667197641e-06,"crovir-transcript-2268","NP_001137291.1","Nonvenom"
"RPP40_crovir-transcript-5354",77.5471574975081,-1.25800678864427,0.244107393293211,-5.15349728524282,2.55672777423757e-07,7.97239700761077e-06,5.49808000027353e-06,"crovir-transcript-5354","NP_006629.2","Nonvenom"
"LOC103053705_crovir-transcript-4224",84.5587693987685,2.28549609364503,0.444733614235761,5.13902259799379,2.76171188778236e-07,8.55093422531674e-06,5.57159658864276e-06,"crovir-transcript-4224","XP_016884409.1","Nonvenom"
"VIPAS39_crovir-transcript-7210",758.660237076683,0.423881374631016,0.0816774498795695,5.18969893472451,2.10634363619101e-07,6.66264762097345e-06,5.87178514315375e-06,"crovir-transcript-7210","NP_001180243.1","Nonvenom"
"TAP2_crovir-transcript-11711",62.6427174976408,-5.45303857685295,1.06680295906757,-5.11157053934227,3.19491482593461e-07,9.68756932277645e-06,6.22389376396202e-06,"crovir-transcript-11711","NP_000535.3","Nonvenom"
"RNF44_crovir-transcript-13758",119.376190414023,-1.40740200192755,0.273948489703245,-5.13746946899438,2.7846269012665e-07,8.58159552049184e-06,7.12934199976532e-06,"crovir-transcript-13758","NP_055716.1","Nonvenom"
"LOC103062859_crovir-transcript-6260",16.1803626732991,-7.32362969761063,1.40701258454265,-5.20509182225345,1.93900704678633e-07,6.22275010878629e-06,7.84973590333143e-06,"crovir-transcript-6260","NP_003456.1","Nonvenom"
"DCTD_crovir-transcript-4600",28.9604014874537,-2.37904411215251,0.457686428007528,-5.1979782806961,2.01467661073786e-07,6.40327337244154e-06,8.17850821988807e-06,"crovir-transcript-4600","XP_005262835.1","Nonvenom"
"TCF3_crovir-transcript-6768",464.501626135785,-0.799322622185409,0.156204751858366,-5.11714664679453,3.10192445736283e-07,9.4272773254875e-06,8.51609725544311e-06,"crovir-transcript-6768","XP_024307437.1","Nonvenom"
"LOC103060504_crovir-transcript-9292",109.590062525664,-4.93845055876881,0.974301251703243,-5.06871006286358,4.00520789509339e-07,1.18983540847482e-05,8.87411172487597e-06,"crovir-transcript-9292","NP_115921.2","Nonvenom"
"B2M_crovir-transcript-5274",4299.16655668278,-3.22254900871952,0.631486263381493,-5.10311814458697,3.34102276542566e-07,1.00382893567117e-05,9.27322643933511e-06,"crovir-transcript-5274","XP_005254606.1","Nonvenom"
"KYAT1_crovir-transcript-1391",616.038360660104,0.72869071675407,0.143138046973742,5.09082478181181,3.56509355817917e-07,1.0687178189178e-05,9.66125857827033e-06,"crovir-transcript-1391","XP_016870749.1","Nonvenom"
"NCF1_crovir-transcript-10017",117.746085005838,-3.58331290611244,0.713086121882285,-5.02507733098748,5.03229718757001e-07,1.45097409120894e-05,1.12308639197671e-05,"crovir-transcript-10017","NP_000256.4","Nonvenom"
"KIAA0355_crovir-transcript-16013",335.243839631122,-0.765978462301297,0.151782575197595,-5.04655070784062,4.49857539378446e-07,1.31858243208927e-05,1.18230255137533e-05,"crovir-transcript-16013","NP_055501.2","Nonvenom"
"LOC103065553_crovir-transcript-12516",698.004157599526,1.37115732169737,0.27203913733884,5.04029433084666,4.6481641733366e-07,1.35042478956629e-05,1.2459440529681e-05,"crovir-transcript-12516","NP_004152.1","Nonvenom"
"SAMD8_crovir-transcript-10106",482.86022532537,0.74529762347941,0.148758901664285,5.01010437117487,5.44005240695899e-07,1.54642869068511e-05,1.41868599909092e-05,"crovir-transcript-10106","XP_016871227.1","Nonvenom"
"RHEB_crovir-transcript-1761",793.348522025231,0.603610991532158,0.120575471024723,5.00608445815975,5.5548391437178e-07,1.57228172329695e-05,1.43988930682653e-05,"crovir-transcript-1761","NP_005605.1","Nonvenom"
"PICK1_crovir-transcript-12120",397.094886997963,0.566646445295729,0.113285943646493,5.00191309756789,5.67641788225311e-07,1.59641688415605e-05,1.46437485768007e-05,"crovir-transcript-12120","NP_001034672.1","Nonvenom"
"SCAMP3_crovir-transcript-12509",187.52596459589,0.947642029420887,0.190037675092572,4.98660083564623,6.14508409031004e-07,1.6992381373415e-05,1.59391250883057e-05,"crovir-transcript-12509","NP_005689.2","Nonvenom"
"VWA5A_crovir-transcript-2765",64.8154554930302,-2.17584766552416,0.442072270188812,-4.9219275042853,8.56959610946408e-07,2.24271771198078e-05,1.59401511193121e-05,"crovir-transcript-2765","XP_011541130.1","Nonvenom"
"LOC103060682_crovir-transcript-9150",137.766764104742,-9.4970170630384,1.92475440179833,-4.93414487280308,8.05026722867193e-07,2.13218925193138e-05,1.67609570475922e-05,"crovir-transcript-9150","NP_037510.1","Nonvenom"
"LOC103051387_crovir-transcript-1445",83.9171438022376,-1.88897903873705,0.387347011391259,-4.87670998661454,1.07869848218617e-06,2.75335318545569e-05,1.83487789218966e-05,"crovir-transcript-1445","NP_006638.1","Nonvenom"
"CERK_crovir-transcript-11705",167.171931496606,1.27475134399025,0.255515579652214,4.98893783981914,6.07121768780358e-07,1.68233952315398e-05,1.84286621089787e-05,"crovir-transcript-11705","NP_073603.2","Nonvenom"
"SPTLC1_crovir-transcript-15528",365.547452480103,0.601722507007971,0.122115296713035,4.92749494293077,8.32905786166394e-07,2.19281982425843e-05,2.02229656698122e-05,"crovir-transcript-15528","NP_001268232.1","Nonvenom"
