"X1","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","IHW_pvalue","t_ID","Human","type"
"LOC103048597_crovir-transcript-564",62789.9065692293,13.5506353891399,0.511189117980218,26.5080670000965,7.82421036236143e-155,2.71438329492133e-152,4.03142853637631e-152,"crovir-transcript-564","NP_002429.1","Nonvenom"
"HK3_crovir-transcript-13750",514.829376116225,7.71250110169623,0.299002250599427,25.7941239112232,1.03207769292633e-146,3.16415819205762e-144,3.9840152116517e-144,"crovir-transcript-13750","NP_002106.2","Nonvenom"
"CMPK1_crovir-transcript-6056",1280.08322567731,2.8689469989013,0.111966398162969,25.6232856104339,8.39507741496091e-145,2.51527967185068e-142,4.42280928957221e-142,"crovir-transcript-6056","NP_057392.1","Nonvenom"
"PYCR1_crovir-transcript-14290",465.814329384276,4.04663404384502,0.159054118186606,25.4418690316299,8.68495176942859e-143,2.54430487058616e-140,3.20893797832338e-140,"crovir-transcript-14290","NP_037460.2","Nonvenom"
"TXNDC5_crovir-transcript-5343",1636.02514614702,2.61944876575061,0.103113392940014,25.4035745606245,2.30264421120424e-142,6.45867205027777e-140,9.59248270474656e-140,"crovir-transcript-5343","NP_110437.2","Nonvenom"
"LOC103055489_crovir-transcript-6749",1520.77862399359,10.3273192716811,0.42325507831739,24.3997527749375,1.72054722804126e-131,4.36191809755152e-129,6.95490965082727e-129,"crovir-transcript-6749","NP_001106.1","Nonvenom"
"MFSD5_crovir-transcript-14630",1052.88924812604,2.76673549270284,0.113509025093537,24.3745859892895,3.18170617941977e-131,7.76748751172053e-129,1.08548360116987e-128,"crovir-transcript-14630","NP_001164261.1","Nonvenom"
"LOC103061595_crovir-transcript-13215",31852.2836511976,12.2947693133553,0.504316452971591,24.3790763535687,2.85129462060074e-131,7.09219188365653e-129,1.22398055724358e-128,"crovir-transcript-13215","NP_008979.3","Nonvenom"
"COPB2_crovir-transcript-10739",4129.82025850419,3.01443335367851,0.126928904714097,23.7489905114081,1.12544643203591e-124,2.69759278427806e-122,4.00649110625203e-122,"crovir-transcript-10739","NP_004757.1","Nonvenom"
"YKT6_crovir-transcript-12783",1010.75428236051,3.00859883739369,0.12704882571448,23.6806504938108,5.7071662533007e-124,1.31995741609233e-121,1.81044248826557e-121,"crovir-transcript-12783","NP_006546.1","Nonvenom"
"AP1AR_crovir-transcript-4422",1043.91962516334,2.68082963038211,0.117174402789423,22.8789698651154,7.52573797302536e-116,1.68155599488802e-113,2.54845033790836e-113,"crovir-transcript-4422","NP_061039.3","Nonvenom"
"KIF1BP_crovir-transcript-4496",4666.27896290907,2.1370344968068,0.0980500059000775,21.7953530669305,2.56804481895663e-105,5.12947497701596e-103,7.69037145950939e-103,"crovir-transcript-4496","NP_006079.1","Nonvenom"
"LOC103066669_crovir-transcript-10227",915.054915073273,3.04473078956294,0.141998280818154,21.4420257204528,5.42023122481209e-102,1.00640715826335e-99,1.38037959225127e-99,"crovir-transcript-10227","NP_060890.2","Nonvenom"
"SLC39A11_crovir-transcript-14371",2749.21875044226,6.77136248255112,0.316494055642415,21.3949120428398,1.49010473587538e-101,2.6909658538418e-99,4.03443375659827e-99,"crovir-transcript-14371","NP_001153242.1","Nonvenom"
"STT3A_crovir-transcript-12742",10188.94327356,2.7094431388148,0.127229654147437,21.295688941157,1.24462780948995e-100,2.21728762331163e-98,3.32427110615498e-98,"crovir-transcript-12742","NP_001265432.1","Nonvenom"
"ARL6IP4_crovir-transcript-16375",757.743187660751,1.77792901224948,0.0851284547420277,20.885249446114,7.29229088131567e-97,1.23249064985108e-94,1.69047380747043e-94,"crovir-transcript-16375","NP_061164.3","Nonvenom"
"C2CD4D_crovir-transcript-12577",188.65597836095,4.29930324254402,0.206127008709283,20.8575444308109,1.30186312963086e-96,2.17246349847134e-94,2.73536501632352e-94,"crovir-transcript-12577","NP_001129475.1","Nonvenom"
"TMEM104_crovir-transcript-14249",538.025133364309,4.01491642158192,0.196869797447615,20.3937651871169,1.89949605331356e-92,3.05378737449179e-90,4.62810961400196e-90,"crovir-transcript-14249","NP_060198.3","Nonvenom"
"LOC103066213_crovir-transcript-3318",2388.02535968815,2.06648904777824,0.102861467605446,20.090021033968,9.0223852123282e-90,1.39931887357791e-87,2.35021701887198e-87,"crovir-transcript-3318","NP_004791.1","Nonvenom"
"LOC103061637_crovir-transcript-1012",553.919199882154,5.23393353325542,0.262955395562324,19.9042636948475,3.73742874981064e-88,5.53601384368019e-86,7.59315001835173e-86,"crovir-transcript-1012","NP_001129965.1","Nonvenom"
"MFSD12_crovir-transcript-6873",143.158071179257,3.45945387491831,0.174061793063428,19.8748606114708,6.71727969731839e-88,9.83932202774981e-86,9.02881523873379e-86,"crovir-transcript-6873","XP_006722710.1","Nonvenom"
"GPKOW_crovir-transcript-14779",624.236757587976,1.91543427701775,0.0964492481064436,19.8595045023455,9.12059423796922e-88,1.32128344878185e-85,1.81226126354776e-85,"crovir-transcript-14779","XP_016884904.1","Nonvenom"
"BET1_crovir-transcript-2237",923.629074941606,2.60865997054198,0.1322526502496,19.7248218891544,1.32021631382202e-86,1.85153315586337e-84,2.95219798413208e-84,"crovir-transcript-2237","NP_005859.1","Nonvenom"
"SREBF1_crovir-transcript-1605",4134.60117474032,3.47023009693721,0.176167813009662,19.6984343374171,2.22391483035807e-86,3.0860914956432e-84,5.18322513317612e-84,"crovir-transcript-1605","NP_001005291.1","Nonvenom"
"BNIP1_crovir-transcript-13975",179.441583903166,3.69787807217975,0.193491380219091,19.1113323394181,2.03213791635267e-81,2.67896741512773e-79,3.37310788069276e-79,"crovir-transcript-13975","NP_053582.2","Nonvenom"
"SLC33A1_crovir-transcript-10846",806.036463990902,2.53216572928173,0.132521282875854,19.1076155794074,2.18214246351673e-81,2.84823604916248e-79,4.31659019622135e-79,"crovir-transcript-10846","NP_001177921.1","Nonvenom"
"YDJC_crovir-transcript-4184",347.9615977082,4.48852150665943,0.235041376214719,19.0967291757134,2.68808207972841e-81,3.47421431931957e-79,4.36532494521126e-79,"crovir-transcript-4184","NP_001017964.1","Nonvenom"
"LOC103061547_crovir-transcript-15565",12118.2203833608,3.32477762113121,0.174509875012545,19.05208871929,6.3132204642777e-81,8.08030926024979e-79,1.21144132679217e-78,"crovir-transcript-15565","NP_861974.1","Nonvenom"
"PRELID3B_crovir-transcript-6625",484.323268485102,2.83202173953608,0.148957863190457,19.012233922254,1.35075868800545e-80,1.71221651768999e-78,2.00475266640768e-78,"crovir-transcript-6625","NP_057129.2","Nonvenom"
"MAP7_crovir-transcript-9219",1439.47696985614,2.32003241163147,0.122599790690535,18.9236245719838,7.28668157997302e-80,9.1486022160747e-78,1.53654760420206e-77,"crovir-transcript-9219","NP_001185538.1","Nonvenom"
"CHCHD4_crovir-transcript-13431",390.959705255707,2.44262607099392,0.129425488533462,18.8728363993187,1.90778399316869e-79,2.3504968581255e-77,2.96951734237125e-77,"crovir-transcript-13431","NP_653237.1","Nonvenom"
"SARS_crovir-transcript-6171",3213.47148859228,2.38030321138627,0.127897506400333,18.6110212652284,2.61583682616271e-77,3.10671863777505e-75,4.95354267389736e-75,"crovir-transcript-6171","NP_001317598.1","Nonvenom"
"ADPGK_crovir-transcript-11155",583.815786173578,2.91581381141077,0.15708339594881,18.5622025408781,6.49849299776408e-77,7.64907439192177e-75,1.15924098145047e-74,"crovir-transcript-11155","XP_006720775.1","Nonvenom"
"LOC103050506_crovir-transcript-552",148.928015589263,3.51489071847887,0.189816021305908,18.5173553543948,1.49607832099039e-76,1.74538057571826e-74,1.71203367980547e-74,"crovir-transcript-552","NP_073610.2","Nonvenom"
"UBE2J1_crovir-transcript-8992",551.011733774405,2.12841496891576,0.116077092072162,18.3362188948753,4.25373827623321e-75,4.83422687030883e-73,6.6755548796924e-73,"crovir-transcript-8992","NP_057105.2","Nonvenom"
"ATP2B1_crovir-transcript-11944",4401.8157082088,3.48254165108671,0.190065391797718,18.3228604542225,5.43781201308373e-75,6.12706630499853e-73,1.02906748259212e-72,"crovir-transcript-11944","XP_011536709.1","Nonvenom"
"MLEC_crovir-transcript-4199",797.396300224466,3.86274818277578,0.213595189614038,18.0844343440303,4.22682634503604e-73,4.60514476914133e-71,7.34272516862164e-71,"crovir-transcript-4199","NP_055545.1","Nonvenom"
"ATP10A_crovir-transcript-3438",636.417347493743,2.08524931968512,0.115478595780736,18.0574530334996,6.89304720114493e-73,7.38788953273931e-71,1.13073253599328e-70,"crovir-transcript-3438","NP_077816.1","Nonvenom"
"ASNS_crovir-transcript-1970",2523.79554361373,3.83898341689664,0.214003196819331,17.9389068665999,5.85965036817092e-72,6.17982166428778e-70,1.0379279750488e-69,"crovir-transcript-1970","NP_001339425.1","Nonvenom"
"YRDC_crovir-transcript-608",278.191301414526,3.20078316008778,0.17984184809409,17.7977661707145,7.35444240730562e-71,7.57450111371172e-69,9.59224480018174e-69,"crovir-transcript-608","NP_078916.3","Nonvenom"
"DAGLA_crovir-transcript-7849",649.223071219309,3.14224650170669,0.176659239000642,17.7870487809317,8.90480765288611e-71,9.1001611851161e-69,1.24817045298125e-68,"crovir-transcript-7849","XP_016873727.1","Nonvenom"
"PLBD1_crovir-transcript-12042",28137.6843794084,8.02424253649419,0.462691288527854,17.3425407727579,2.24586217144022e-67,2.20949261239525e-65,3.71093911386032e-65,"crovir-transcript-12042","NP_079105.4","Nonvenom"
"SLC10A3_crovir-transcript-14829",520.724555077374,2.7236748950974,0.157827166282823,17.2573262211186,9.85706946703591e-67,9.55483432234812e-65,1.20507849071196e-64,"crovir-transcript-14829","XP_006724910.1","Nonvenom"
"SLC35A2_crovir-transcript-14810",412.921976529322,2.83111195937776,0.164863059677435,17.1725064724445,4.26594235958021e-66,4.0458933903846e-64,4.77147075329384e-64,"crovir-transcript-14810","NP_001269580.1","Nonvenom"
"NARS_crovir-transcript-15881",3535.09538417133,3.74507643975958,0.217823897327062,17.1931385202256,2.9890438569029e-66,2.85540327286601e-64,4.98475332015573e-64,"crovir-transcript-15881","NP_004530.1","Nonvenom"
"VKORC1L1_crovir-transcript-10005",557.254952430586,2.9933328645155,0.174573827218692,17.1465156730837,6.67358407994516e-66,6.28413278042265e-64,9.53980654650036e-64,"crovir-transcript-10005","NP_001271271.1","Nonvenom"
"PDIA6_crovir-transcript-8713",26960.4296410923,5.15284856308595,0.301331884520535,17.1002433787746,1.47785865627686e-65,1.38174543728354e-63,2.32070166691114e-63,"crovir-transcript-8713","NP_001269633.1","Nonvenom"
"LOC103049519_crovir-transcript-11898",202.00854671718,5.0588415689384,0.29706791631045,17.0292424431714,4.98453185136878e-65,4.62754108426723e-63,5.82657154074683e-63,"crovir-transcript-11898","XP_006719711.2","Nonvenom"
"SDF2_crovir-transcript-4177",8912.22475500488,5.20496025687355,0.306433562878965,16.9856076076412,1.04961012261527e-64,9.6090348933591e-63,1.44063569913948e-62,"crovir-transcript-4177","NP_071327.2","Nonvenom"
"TALDO1_crovir-transcript-7819",2025.79281546028,1.37198332280289,0.0808275437547304,16.9742053150365,1.27468053027136e-64,1.15890437452188e-62,1.94643039243969e-62,"crovir-transcript-7819","NP_006746.1","Nonvenom"
"VIRMA_crovir-transcript-4961",737.35063434768,1.5648014211992,0.0924645318436872,16.9232611683421,3.03168795225247e-64,2.71882600507104e-62,3.75441051735893e-62,"crovir-transcript-4961","NP_056311.2","Nonvenom"
"NCAPH_crovir-transcript-12944",465.671522137521,2.49345726627852,0.14782945247488,16.8671210272001,7.8531751161474e-64,6.90189383707807e-62,8.13533390774834e-62,"crovir-transcript-12944","NP_056156.2","Nonvenom"
"P4HA1_crovir-transcript-10283",2313.34814061749,3.03557328409469,0.182560353877115,16.6277793596851,4.38549156331144e-62,3.72993130833127e-60,6.55862448401847e-60,"crovir-transcript-10283","NP_000908.2","Nonvenom"
"NT5E_crovir-transcript-8937",38726.02772435,7.92959471003762,0.478886410080314,16.5584041290872,1.39238393179009e-61,1.17665367774287e-59,1.74757751521684e-59,"crovir-transcript-8937","NP_002517.1","Nonvenom"
"MAPK6_crovir-transcript-11193",1014.38901165203,2.81109259617917,0.169787274755286,16.5565564335183,1.4357987478365e-61,1.20561368743494e-59,1.83021615707629e-59,"crovir-transcript-11193","NP_002739.1","Nonvenom"
"ALDH1L2_crovir-transcript-12180",350.723172471989,4.19153199665603,0.253709669080661,16.5209785336302,2.59159019114612e-61,2.14873795533832e-59,2.6998735642186e-59,"crovir-transcript-12180","NP_001029345.2","Nonvenom"
"RIC1_crovir-transcript-15402",958.597588053468,1.81188823293442,0.109964223656569,16.4770702023338,5.36211429751312e-61,4.41804704900721e-59,6.05975616725461e-59,"crovir-transcript-15402","NP_065880.2","Nonvenom"
"CUNH11orf98_crovir-transcript-12468",1124.07845677904,2.5595917670689,0.157465112985583,16.2549768551162,2.05946083586501e-59,1.65548001214686e-57,2.78045081247402e-57,"crovir-transcript-12468","NP_001273015.1","Nonvenom"
"NOL10_crovir-transcript-8710",687.498453041706,1.4000559641661,0.0861782746306002,16.2460431027122,2.38254183640411e-59,1.90357872904941e-57,3.03518263701624e-57,"crovir-transcript-8710","NP_079170.2","Nonvenom"
"GALE_crovir-transcript-1002",2915.95010119444,3.89356786741515,0.24055226036329,16.1859541936333,6.33599876189395e-59,5.03177540229205e-57,8.84775686829445e-57,"crovir-transcript-1002","NP_000394.2","Nonvenom"
"HEXDC_crovir-transcript-14153",624.576745795751,2.83088940859745,0.175276261261353,16.1510143371688,1.11709509032598e-58,8.81836202141763e-57,1.21772232049192e-56,"crovir-transcript-14153","NP_775891.2","Nonvenom"
"COPB1_crovir-transcript-7738",3744.85070197005,2.6768352606178,0.166755385138984,16.0524666617919,5.49366024902334e-58,4.26017194487499e-56,6.38706785475508e-56,"crovir-transcript-7738","NP_001137533.1","Nonvenom"
"USP38_crovir-transcript-4475",841.253856078068,1.84923905465084,0.116054705356175,15.934201452457,3.6685724967605e-57,2.77947076004562e-55,3.81229871322332e-55,"crovir-transcript-4475","NP_115946.2","Nonvenom"
"SLC25A33_crovir-transcript-16100",456.858878918393,5.27907977482927,0.333147614888604,15.8460680458254,1.49656515311189e-56,1.12097831894739e-54,1.31250005514891e-54,"crovir-transcript-16100","NP_115691.1","Nonvenom"
"ERGIC1_crovir-transcript-13973",9357.0366311255,4.63361123054204,0.292698878860203,15.8306422237958,1.91259043289899e-56,1.42450167666144e-54,2.39251263390822e-54,"crovir-transcript-13973","XP_011532899.1","Nonvenom"
"HMCN1_crovir-transcript-3751",95.232175840656,5.70998201471902,0.361833621399603,15.7806839304549,4.22584185910678e-56,3.1297344510452e-54,2.88547944527173e-54,"crovir-transcript-3751","NP_001278413.1","Nonvenom"
"TXNDC12_crovir-transcript-6025",5073.2524685745,3.06320556526,0.195409376781531,15.6758371359256,2.21290123946331e-55,1.59413535736857e-53,2.54178715274621e-53,"crovir-transcript-6025","NP_056997.1","Nonvenom"
"MARS_crovir-transcript-14616",1049.30845975044,3.47849001410618,0.224095210396325,15.5223755472251,2.44817207707523e-54,1.7233197850468e-52,2.61564877335562e-52,"crovir-transcript-14616","NP_004981.2","Nonvenom"
"DNASE1L1_crovir-transcript-14834",293.153365391363,1.97633970487415,0.128222297853406,15.4133854872392,1.33054725360977e-53,9.13573148142585e-52,1.15390793258489e-51,"crovir-transcript-14834","NP_001009932.1","Nonvenom"
"SCAMP4_crovir-transcript-6754",1641.12891362989,3.04823526360728,0.197572245190069,15.4284588944911,1.05356017775524e-53,7.27177163526041e-52,1.21496465897203e-51,"crovir-transcript-6754","NP_524558.1","Nonvenom"
"uknown_crovir-transcript-3752",93.3442822506371,4.73115725876857,0.308275999370001,15.3471475834553,3.70105518211225e-53,2.50210310080953e-51,2.4669494368216e-51,"crovir-transcript-3752","NP_001278413.1","Nonvenom"
"SEC13_crovir-transcript-13412",2436.24688204607,3.30991070875837,0.216180795727375,15.3108452470149,6.47173881060401e-53,4.3308087685377e-51,6.46497655069732e-51,"crovir-transcript-13412","NP_001129498.1","Nonvenom"
"HERPUD1_crovir-transcript-16062",14776.5196281354,3.50983032741547,0.22910027918114,15.3200613284299,5.61644910278684e-53,3.77763512867545e-51,6.60878746908633e-51,"crovir-transcript-16062","NP_055500.1","Nonvenom"
"FNDC3B_crovir-transcript-10915",1688.0130842539,5.26070305217173,0.344029416762704,15.2914338014308,8.72087933664046e-53,5.80643193408744e-51,9.25813107722603e-51,"crovir-transcript-10915","NP_001128567.1","Nonvenom"
"TMEM41B_crovir-transcript-7795",6862.69697899834,5.24936266690496,0.343738686959082,15.2713758039398,1.18643252679152e-52,7.85966834205656e-51,1.17836171089237e-50,"crovir-transcript-7795","NP_055827.1","Nonvenom"
"AARS_crovir-transcript-11538",911.737623959495,2.24560630828417,0.147607486655806,15.2133632186321,2.88341144253135e-52,1.88178282410351e-50,2.58103749174818e-50,"crovir-transcript-11538","NP_001596.2","Nonvenom"
"ITFG1_crovir-transcript-11502",1364.45785149157,3.18456421713169,0.20941830854998,15.2067134873819,3.19168912316371e-52,2.07271121727425e-50,3.64460720966909e-50,"crovir-transcript-11502","NP_110417.2","Nonvenom"
"SLC35A5_crovir-transcript-3856",356.179614690711,2.03456440381366,0.134659270961981,15.1089812775542,1.41307449217113e-51,8.95603895687114e-50,1.13146771115409e-49,"crovir-transcript-3856","NP_001335834.1","Nonvenom"
"LOC103058845_crovir-transcript-5387",192.864849860089,3.54210835500258,0.235597423457768,15.0345801877478,4.35802362176974e-51,2.70999176442408e-49,3.4399138619783e-49,"crovir-transcript-5387","NP_001017967.2","Nonvenom"
"ZNF410_crovir-transcript-7283",1110.28264863037,2.73567580345726,0.182541821582476,14.9865700897546,8.98762364920552e-51,5.56262171678293e-49,9.29900823056807e-49,"crovir-transcript-7283","NP_001229853.1","Nonvenom"
"LOC103060995_crovir-transcript-12166",791.777961139808,2.54568988418646,0.170354429198279,14.9434910273069,1.71737398671785e-50,1.04815468828247e-48,1.44432685162723e-48,"crovir-transcript-12166","NP_008993.1","Nonvenom"
"CNPY2_crovir-transcript-14445",2342.4045253667,3.2379665942253,0.216575815730666,14.9507302248929,1.54050641896607e-50,9.44581214940918e-49,1.49912552600355e-48,"crovir-transcript-14445","NP_055070.1","Nonvenom"
"AP1M1_crovir-transcript-6879",1639.5557866556,1.56555926528006,0.105051365925497,14.9027978026518,3.1606260928319e-50,1.89393335371832e-48,2.83948183291877e-48,"crovir-transcript-6879","NP_001123996.1","Nonvenom"
"RFT1_crovir-transcript-13589",320.644170048041,2.56192381293473,0.172351792272271,14.8645034621256,5.60287532530023e-50,3.29744220595683e-48,4.15881274620347e-48,"crovir-transcript-13589","NP_443091.1","Nonvenom"
"IFRD1_crovir-transcript-11788",1179.43365614583,2.72203633128843,0.183980796938938,14.7952198086839,1.57269730841444e-49,9.13342229816193e-48,1.36932942424241e-47,"crovir-transcript-11788","XP_011514444.1","Nonvenom"
"YIPF5_crovir-transcript-13932",1661.004119113,2.64196251175246,0.179543934522363,14.714852488784,5.17589745981243e-49,2.99271299178541e-47,4.44480651602944e-47,"crovir-transcript-13932","NP_001020118.1","Nonvenom"
"EXT2_crovir-transcript-7533",959.233465020204,1.05056981941817,0.0715885032949272,14.6751192030106,9.3051890335726e-49,5.35678196635754e-47,8.06160820219271e-47,"crovir-transcript-7533","XP_011518252.1","Nonvenom"
"SLC1A5_crovir-transcript-1301",1602.1206349165,2.85563967402758,0.195294321360706,14.6222360902817,2.02634158547429e-48,1.15143366902188e-46,1.7101205123552e-46,"crovir-transcript-1301","NP_005619.1","Nonvenom"
"ZNF652_crovir-transcript-2640",2011.94867954994,2.02397239280983,0.138516868307284,14.6117394765226,2.36404091808856e-48,1.3375601469168e-46,2.00533864095583e-46,"crovir-transcript-2640","NP_001138837.1","Nonvenom"
"PLCXD1_crovir-transcript-3462",95.1937463009017,4.83056572587448,0.331488069930821,14.5723667427385,4.21047258659549e-48,2.35197712326645e-46,2.18695442802602e-46,"crovir-transcript-3462","NP_060860.1","Nonvenom"
"SLC7A4_crovir-transcript-4114",915.101167814866,4.15236554480725,0.284412739180912,14.5997874665029,2.81722244064803e-48,1.58715570235312e-46,2.38499915442388e-46,"crovir-transcript-4114","NP_004164.2","Nonvenom"
"SELENOK_crovir-transcript-13541",3061.81915486073,2.48782471860347,0.170764665568777,14.5687324149707,4.4405408455529e-48,2.47002742476472e-46,4.14851868317872e-46,"crovir-transcript-13541","NP_067060.2","Nonvenom"
"TIMM17A_crovir-transcript-6409",527.276126224868,4.05389742642146,0.278728123567822,14.5442712221863,6.35035368623473e-48,3.51750893469044e-46,4.43636615254348e-46,"crovir-transcript-6409","NP_006326.1","Nonvenom"
"SEC23IP_crovir-transcript-10454",501.881003263817,1.51631422014141,0.105166771905315,14.4181873482491,3.97649406563842e-47,2.15728894104162e-45,2.5258667417832e-45,"crovir-transcript-10454","NP_009121.1","Nonvenom"
"LOC103052333_crovir-transcript-2741",905.724306789346,3.71888600056878,0.258595018493192,14.3811200317716,6.79853396098259e-47,3.67315873801777e-45,5.07224286225789e-45,"crovir-transcript-2741","NP_001152794.1","Nonvenom"
"LOC103067577_crovir-transcript-10978",106.140676195527,6.18823456643976,0.431102771828868,14.3544300125638,9.9943830579584e-47,5.35593300215714e-45,5.27504688604681e-45,"crovir-transcript-10978","NP_001093590.1","Nonvenom"
"PREB_crovir-transcript-9942",2048.65247713926,2.5307488781768,0.176420713280406,14.3449645516078,1.14558797292228e-46,6.11428592997345e-45,1.06648630432379e-44,"crovir-transcript-9942","NP_037520.1","Nonvenom"
"FAM35A_crovir-transcript-10164",278.838486533976,1.95744585241358,0.137633243044131,14.2221879621477,6.67333827266899e-46,3.44998503719981e-44,4.8255399744468e-44,"crovir-transcript-10164","XP_016871838.1","Nonvenom"
"SASS6_crovir-transcript-5754",240.514363364341,2.61004078536759,0.18383385559575,14.197824317557,9.45010384384647e-46,4.84749879274039e-44,6.06723893332583e-44,"crovir-transcript-5754","NP_919268.1","Nonvenom"
"FAM3C_crovir-transcript-11751",1259.4335185062,1.9047534429149,0.134535767240432,14.1579706421926,1.66740018472465e-45,8.45436024431735e-44,1.3428502238194e-43,"crovir-transcript-11751","NP_001035109.1","Nonvenom"
"CAMK2D_crovir-transcript-4430",392.087396757172,3.38785123626661,0.240022860873787,14.1147023409911,3.08314998770253e-45,1.53958963211676e-43,1.94587956038525e-43,"crovir-transcript-4430","NP_001308498.1","Nonvenom"
"WIPI1_crovir-transcript-14397",560.00385170255,1.46960019459034,0.104088636857283,14.1187380194566,2.91158665347821e-45,1.45944664839556e-43,1.99418230367254e-43,"crovir-transcript-14397","NP_060453.3","Nonvenom"
"C2CD2L_crovir-transcript-13094",789.853632468922,1.37418900722214,0.0976974468086308,14.065761717539,6.16554030336597e-45,3.05565104583735e-43,4.23545295064558e-43,"crovir-transcript-13094","NP_055622.3","Nonvenom"
"RALGDS_crovir-transcript-1472",946.842772662239,2.43553552659389,0.174285913823354,13.9743681698936,2.23488157929988e-44,1.07921039779891e-42,1.48023590316831e-42,"crovir-transcript-1472","NP_006257.1","Nonvenom"
"SLC30A7_crovir-transcript-5752",1257.74271713046,4.05697071696513,0.290447182522817,13.9680153951792,2.44340910221867e-44,1.17560081002003e-42,1.74601378580883e-42,"crovir-transcript-5752","NP_001138356.1","Nonvenom"
"MCFD2_crovir-transcript-9697",5157.81206627592,3.49118328023115,0.249959991712364,13.966968298865,2.4795913380637e-44,1.18867100398886e-42,1.77565947281748e-42,"crovir-transcript-9697","NP_001164977.1","Nonvenom"
"ADD2_crovir-transcript-12997",105.764610936087,3.40925180143842,0.247087505626676,13.7977506907591,2.62929182710827e-43,1.19937557635877e-41,1.10439936185916e-41,"crovir-transcript-12997","NP_001171983.1","Nonvenom"
"DDX5_crovir-transcript-14421",7843.75040177441,3.14780925998177,0.228569188499227,13.7718004804152,3.76706274133304e-43,1.71245476272391e-41,2.56739983954735e-41,"crovir-transcript-14421","NP_001307526.1","Nonvenom"
"LMAN1_crovir-transcript-15874",9890.73321592695,4.05330429317859,0.294340747937675,13.7707888614758,3.82018782440777e-43,1.7306369790092e-41,2.59465954893623e-41,"crovir-transcript-15874","NP_005561.1","Nonvenom"
"UTP15_crovir-transcript-15681",576.630656599119,1.77956687201952,0.129448781843224,13.7472662676329,5.28905513802841e-43,2.38786348919961e-41,3.29738636497782e-41,"crovir-transcript-15681","NP_115551.2","Nonvenom"
"SLC30A4_crovir-transcript-11224",1022.07566904484,3.43281890897156,0.249729315395931,13.746159130453,5.37059563545683e-43,2.41640144239684e-41,3.85285861314827e-41,"crovir-transcript-11224","NP_037441.2","Nonvenom"
"UBXN2A_crovir-transcript-8827",125.2692746683,2.67200866015522,0.196179380657692,13.6202319081511,3.03602128076252e-42,1.34760500149132e-40,1.24498075674085e-40,"crovir-transcript-8827","NP_859064.2","Nonvenom"
